seqCorp,法人コード,法人の名称,法人の名称フリガナ,法人区分,行政庁,法人番号(JCN),郵便番号,主たる事務所の住所,代表電話番号,代表者の氏名,ホームページアドレス,事業年度,事業の種類,事業の概要,税額控除に係る証明
13224,A012564,公益財団法人マラッカ海峡協議会,コウエキザイダンホウジンマラッカカイキョウキョウギカイ,公益財団法人,内閣府,3010405010409,102-0093,東京都千代田区平河町2丁目6番4号,03-6272-8770,明珍幸一、春成誠,http://msc-tokyo.or.jp/,04月01日~03月31日,"事故又は災害の防止を目的とする事業、
地球環境の保全又は自然環境の保護及び整備を目的とする事業、
国民生活に不可欠な物資、エネルギー等の安定供給の確保を目的とする事業",我が国への原油の主要輸送路であるマラッカ・シンガポール海峡及びその他必要な海域における船舶の航行安全と環境保全に関する事業,
13229,A004508,公益財団法人植村記念財団,コウエキザイダンホウジンウエムラキネンザイダン,公益財団法人,東京都,4011405001603,173-0003,東京都板橋区加賀一丁目10番5号 植村記念加賀スポーツセンター内,03-6912-4703,坂本 健,http://www.uemura-museum-tokyo.jp,04月01日~03月31日,"文化及び芸術の振興を目的とする事業、
教育、スポーツ等を通じて国民の心身の健全な発達に寄与し、又は豊かな人間性を涵養することを目的とする事業",広く一般に冒険家植村直己の偉大な業績を公開することにより、植村直己の人間性や冒険の歴史などを発掘、継承するとともに、自然への関心を高め、自然尊重の精神を養い、人間性豊かな地域社会の形成に寄与する事業,
13232,A004152,公益財団法人松下幸之助記念志財団,コウエキザイダンホウジンマツシタコウノスケキネンココロザシザイダン,公益財団法人,内閣府,2021005005451,253-0033,神奈川県茅ヶ崎市汐見台5番25号,0467-85-5811,松下正幸,https://www.k-matsushita.jp/,04月01日~03月31日,"児童又は青少年の健全な育成を目的とする事業、
教育、スポーツ等を通じて国民の心身の健全な発達に寄与し、又は豊かな人間性を涵養することを目的とする事業、
国政の健全な運営の確保に資することを目的とする事業、
地域社会の健全な発展を目的とする事業",有為な青年に研修の場を提供し、社会の指導者たるべき人材を育成する事業,
13235,A004301,公益財団法人新潟県生活衛生営業指導センター,コウエキザイダンホウジンニイガタケンセイカツエイセイエイギョウシドウセンター,公益財団法人,新潟県,1110005000140,951-8106,新潟県新潟市中央区東大畑通1番町490番13,025-378-2540,宮嵜 一,http://seiei-niigata.jp/,04月01日~03月31日,"高齢者の福祉の増進を目的とする事業、
公衆衛生の向上を目的とする事業、
公正かつ自由な経済活動の機会の確保及び促進並びにその活性化による国民生活の安定向上を目的とする事業、
一般消費者の利益の擁護又は増進を目的とする事業",当法人は、「生活衛生関係営業の運営の適正化及び振興に関する法律」(以下、「生衛法」という。)に掲げる目的を達成するために同法57条の3により、新潟県知事から指定を受けた法人であり、県内の生活衛生関係営業(以下「生衛業」という。)の経営の健全化を通じて、その衛生水準の維持向上を図り、利用者又は消費者の利益の擁護を図ることを業務としている。,
13237,A022569,公益財団法人岐阜県美術振興会,コウエキザイダンホウジンギフケンビジュツシンコウカイ,公益財団法人,岐阜県,3200005000195,500-8368,岐阜県岐阜市宇佐4丁目1番地22,058-271-1313,理事長  境 敏幸,,04月01日~03月31日,文化及び芸術の振興を目的とする事業,寄附金を原資とする基金の運用果実により美術品、資料等を購入し、岐阜県美術館及び岐阜県現代陶芸美術館に寄贈する。,
13240,A004664,公益財団法人日本国際問題研究所,コウエキザイダンホウジンニホンコクサイモンダイケンキュウショ,公益財団法人,内閣府,2010005018803,100-0013,東京都千代田区霞が関3丁目8番1号虎の門三井ビル3階,03-3503-7261,佐々江 賢一郎,http://www.jiia.or.jp/,04月01日~03月31日,国政の健全な運営の確保に資することを目的とする事業,国際問題の調査研究を行い、わが国の外交を科学的に研究し、その政策の企画に建設的構想を提供するとともに、国際問題に関する知識の普及および情報の頒布を計り、全国の大学及び研究団体における国際問題の研究を奨励し、わが国にとって望ましい国際世論の形成に貢献し、もってわが国外交の健全な運営の確保に資し、進んで世界の平和と繁栄に寄与することを目的とする事業。,【証明】公益財団法人日本国際問題研究所〔税額控除〕
13242,A004442,公益財団法人中国地域創造研究センター,コウエキザイダンホウジンチュウゴクチイキソウゾウケンキュウセンター,公益財団法人,内閣府,8240005012380,730-0041,広島県広島市中区小町4番33号中電ビル3号館5階,082-245-7900,船木 徹,https://crirc.jp/,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
地球環境の保全又は自然環境の保護及び整備を目的とする事業、
国土の利用、整備又は保全を目的とする事業、
地域社会の健全な発展を目的とする事業、
公正かつ自由な経済活動の機会の確保及び促進並びにその活性化による国民生活の安定向上を目的とする事業",中国地域における地域振興及び産業活性化に関する課題解決方策の提案及び支援等を行うことを通じて、中国地域の活力向上と持続的発展に寄与する。,
13245,A012888,公益財団法人大分県臓器移植医療協会,コウエキザイダンホウジンオオイタケンゾウキイショクイリョウキョウカイ,公益財団法人,大分県,3320005000191,879-5593,大分県由布市挾間町医大ヶ丘一丁目1番地大分大学医学部腎泌尿器外科学講座内,097-549-4310,三股 浩光,,04月01日~03月31日,障害者若しくは生活困窮者又は事故、災害若しくは犯罪による被害者の支援を目的とする事業,腎臓移植に関する知識の普及啓発、腎臓移植希望者の登録及び組織適合検査等に対する助成、腎臓提供協力医療機関、腎臓移植医療機関との連絡調整、腎臓移植医療従事者及び医療機関に対する支援,
13246,A004869,公益財団法人大学セミナーハウス,コウエキザイダンホウジンダイガク,公益財団法人,内閣府,4010105001541,192-0372,東京都八王子市下柚木1987番地の1,042-676-8511,荻上 紘一,https://iush.jp/,04月01日~03月31日,教育、スポーツ等を通じて国民の心身の健全な発達に寄与し、又は豊かな人間性を涵養することを目的とする事業,高等教員機関における学生の研学及び修練の諸活動への協力並びに高等教育機関相互の交流に努めるとともに、教育研究の成果の一般への普及を行っています。,【証明】公益財団法人大学セミナーハウス〔税額控除〕
13249,A012457,公益財団法人鳥取県農業農村担い手育成機構,コウエキザイダンホウジン トットリケンノウギョウノウソンニナイテイクセイキコウ,公益財団法人,鳥取県,4270005000444,680-0011,鳥取県鳥取市東町1丁目271番地,0857-26-8350,西尾 博之,http://www.t-agri.com/,04月01日~03月31日,"国土の利用、整備又は保全を目的とする事業、
地域社会の健全な発展を目的とする事業、
国民生活に不可欠な物資、エネルギー等の安定供給の確保を目的とする事業",鳥取県における農業農村の担い手育成確保のため、新規就農者の育成、農地の集積・集約化による担い手の育成、遊休農地の発生防止と再生及び中海干拓地営農の発展に関する事業。,
13258,A004780,公益財団法人京都市国際交流協会,コウエキザイダンホウジンキョウトシコクサイコウリュウキョウカイ,公益財団法人,京都府,4130005012874,606-8536,京都府京都市左京区粟田口鳥居町2番地の1京都市国際交流会館内,075-752-3010,千 玄室,https://www.kcif.or.jp/,04月01日~03月31日,国際相互理解の促進及び開発途上にある海外の地域に対する経済協力を目的とする事業,京都において、歴史、文化その他の地域的特性を生かした国際交流活動を推進することにより、市民レベルの相互理解と友好親善を深め、京都の国際化に寄与する。,【税額控除証明書】 公益財団法人京都市国際交流協会
